"","tweet_id","created_at","from","to","text","num","num_b"
"152","1757169498228916258",2024-02-12,"12978042","2254413501","RT : THE ORANGE CLOWN VOTER…Do You Think there is an Orange Fuck Voter who is an Educated Woman, A College Graduate looking for…",1,1
"153","1757139746734715254",2024-02-12,"16528978","176409735","RT : NUtech Ventures is seeking 3 to 4 commercialization analyst interns.  We are looking for graduate or senior undergradua…",0,0
"154","1757125037830881554",2024-02-12,"694652896202240000","268476335","RT : In a big victory for labor, grad student teachers and researchers at Caltech vote OVERWHELMINGLY -- 799 to 246 -- in fav…",2,1
"155","1757108150497346022",2024-02-12,"2344887875","123933889"," In my experience, employers won't pay for anything other than the Skilled Worker visa. Global Talent, Graduate, etc. the fees are paid by the applicant. This is because the Skilled worker visa is tied to the contract, preventing the applicant from leaving that specific job.",6,1
"156","1757097716604150246",2024-02-12,"26650974","268476335","RT : In a big victory for labor, grad student teachers and researchers at Caltech vote OVERWHELMINGLY -- 799 to 246 -- in fav…",2,1
"157","1757095786738065713",2024-02-12,"47141797","268476335","RT : In a big victory for labor, grad student teachers and researchers at Caltech vote OVERWHELMINGLY -- 799 to 246 -- in fav…",2,1
"158","1757092325799477686",2024-02-12,"1397726148239503360","1586930012883664896","RT : Joining the grad student strike just so the international students work somewhere that isn't the burger shoppe",6,1
"159","1757086161204613445",2024-02-12,"3282566394","176409735","RT : NUtech Ventures is seeking 3 to 4 commercialization analyst interns.  We are looking for graduate or senior undergradua…",0,0
"160","1757057386617962885",2024-02-12,"445642417","42917505","  1. In this country, the deck is historically stacked against all unions
2. Grad student unionization is surging (though that depends upon NLRB politics)
3. Big time 🏈🏀 labor could have significant leverage (recall how Mizzou 🏈 players forced prez resignation)",9,1
"161","1757057386617962885",2024-02-12,"445642417","1143151020","  1. In this country, the deck is historically stacked against all unions
2. Grad student unionization is surging (though that depends upon NLRB politics)
3. Big time 🏈🏀 labor could have significant leverage (recall how Mizzou 🏈 players forced prez resignation)",9,1
"162","1756957553185952214",2024-02-12,"538999832","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"163","1756814804226875596",2024-02-11,"4875773805","971880841939996672"," I think it’s probably a lot easier to atttact grad student who think their main reason for being there is to learn and (scoff) train for a new career, more than act as a ready supply of labor",3,1
"164","1756764522415534453",2024-02-11,"2494867380","1599102951737401346"," She's utterly dreadful. Student's Union politics that most have grown out of by the time they graduate.",1,1
"165","1756725700818809192",2024-02-11,"1723048283923521538","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"166","1756712336407093633",2024-02-11,"374714661","35010417","RT : Probably because they don't turn up to any student's after school club.
The Oxford Union will have the opportunity to de…",2,1
"167","1756711140174778477",2024-02-11,"35010417","185306056"," Probably because they don't turn up to any student's after school club.
The Oxford Union will have plenty of opportunity to faux debate once they graduate and are parachuted in to jobs on the BBC, Mainstream media, Murdoch press and celebrity shill panel shows.",4,1
"168","1756692123498205370",2024-02-11,"1545013995400269824","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"169","1756675917852586398",2024-02-11,"191571537","1159533252866166785","RT : “The points in our ‘No Confidence’ resolution impact the whole university. If we don't stand up for this university, and…",3,1
"170","1756529151882706962",2024-02-11,"963976329426284544","1448471894588628995"," I feel like grad student unionization having mushroomed since this test was created kind of breaks it ",2,1
"171","1756437110909796666",2024-02-10,"1474342573506543616","4624243156","RT : I learned most of this as a grad student.

A handful of Native Palestinians do exist, but the rest are descended from Lev…",0,0
"172","1756428609776910666",2024-02-10,"4333720642","1159533252866166785","RT : “The points in our ‘No Confidence’ resolution impact the whole university. If we don't stand up for this university, and…",3,1
"173","1756421309670531544",2024-02-10,"1620165448561041410","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"174","1756419006905368658",2024-02-10,"1185273969055862784","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"175","1756414275407560863",2024-02-10,"2724490871","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"176","1756409551547424904",2024-02-10,"179269906","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"177","1756403484344058314",2024-02-10,"3872370688","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"178","1756388926661472482",2024-02-10,"1740440528708120577","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"179","1756388024336650389",2024-02-10,"1483377435903209475","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"180","1756378664059425080",2024-02-10,"1490593736010649601","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"181","1756374762299814294",2024-02-10,"1589200275071434754","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"182","1756368718144131212",2024-02-10,"1303396375875510272","1303396375875510272","RT : Join us in rallying against having to pay to work on Mon, Feb 12 from 11 AM-1 PM outside the union by the fountain. You'll…",4,1
"183","1756366843101553151",2024-02-10,"972698223969267712","1220088313585000449","FDTC is moving forward with relevance, engagement, and excellence. Today’s Pre-Nursing Youth Apprenticeship event was a huge success. Let’s keep moving the needle for student success, post-graduate success, family sustaining wages, and no college debt.    ",0,0
"184","1756366843101553151",2024-02-10,"972698223969267712","2828688194","FDTC is moving forward with relevance, engagement, and excellence. Today’s Pre-Nursing Youth Apprenticeship event was a huge success. Let’s keep moving the needle for student success, post-graduate success, family sustaining wages, and no college debt.    ",0,0
"185","1756364150278881381",2024-02-10,"1412708663370960896","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"186","1756358688422474085",2024-02-10,"1460599124722659332","2733320850","“The peer plays a pivotal role evaluating.... So why was a first-year graduate student getting to stand in for an expert? .... One answer: The [peer review] process relies almost entirely on unpaid labor.”
—JT Torres ▫️ Read more 👉🏻
",3,1
"187","1756354354854940809",2024-02-10,"316414368","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"188","1756351511930589263",2024-02-10,"2883843686","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"189","1756347639602323928",2024-02-10,"98479059","3091150576","RT : Is transitioning reversible? Graduate student Euryale Enitan found that US healthcare providers failed to inform her of the s…",3,1
"190","1756241560188911864",2024-02-10,"155190873","87180920","RT : As they purport to champion freedom of expression on campus, Harvard anti-Israel protesters (including the BDS caucus of th…",1,1
"191","1756071557162516702",2024-02-09,"3309808829","87180920","RT : As they purport to champion freedom of expression on campus, Harvard anti-Israel protesters (including the BDS caucus of th…",1,1
